4.70648   3.32414   0.404204   3.50945   0.0677844   3.50936   47.7161   3.95806   7.46578   233.619   4.96155   3.7574   1.60533   
5.55348   3.59591   0.220833   3.0976   0.0265621   2.49247   49.8142   3.99755   8.28912   229.072   5.06775   2.3809   1.76117   
5.36688   3.22679   0.0853391   3.06675   0.0509109   2.78143   38.395   3.13935   4.29202   191.345   4.14358   2.45113   0.903936   
5.53755   3.51256   0.193302   3.0005   0.0326279   2.4909   47.4053   4.19976   6.16387   218.662   5.06265   2.12228   1.79288   
4.91879   3.50746   0.155381   2.74484   0.0323423   2.62019   41.2744   4.16825   4.47316   222.676   5.03791   2.44497   1.74425   
5.69596   2.20552   0.251043   3.08898   0.0324131   2.59295   43.1177   4.21547   9.30688   237.843   4.4656   2.5356   0.91282   
6.05007   3.37631   0.141863   2.9372   0.0501799   2.37758   39.4511   2.91359   3.62849   202.108   3.87805   2.54618   0.89091   
5.16483   2.99931   0.194306   3.01367   0.0505156   1.99626   39.2101   2.99168   6.27999   177.673   3.99941   2.34686   0.89491   
4.7986   2.47074   0.137095   3.56446   0.0350163   4.64799   42.0725   4.00174   6.53332   249.243   4.39997   2.3266   0.705721   
4.65406   3.40037   0.164639   3.0906   0.048434   2.67026   38.7327   2.95569   4.55632   208.831   4.08547   2.72132   0.890433   
4.88075   2.95094   0.260275   2.88322   0.0511726   1.99063   39.8425   2.91906   5.86807   187.186   3.9451   2.51283   0.903417   
5.89136   3.28825   0.152994   2.91845   0.0326569   2.75877   52.7973   4.1527   6.27821   227.762   5.19129   2.36571   1.59325   
5.62613   3.29448   0.16842   2.82473   0.0485781   2.87519   39.4773   3.24975   4.44633   207.431   3.83575   2.44708   0.912369   
5.00604   2.3697   0.194636   3.03725   0.0282927   2.96756   42.1397   4.00532   5.58329   234.772   4.49807   2.44755   0.669511   
5.98401   2.34959   0.210873   2.94721   0.028251   3.08733   43.0756   4.05849   4.93571   234.77   4.51861   2.75551   0.933824   
5.48598   2.34465   0.195905   3.12413   0.0303496   2.49431   41.4282   4.07434   4.13759   221.747   4.26044   2.49513   0.864622   
5.16534   3.48132   0.240065   3.1268   0.0490587   3.19936   43.3723   4.22422   5.4863   251.238   4.62256   2.63613   0.450775   
5.59732   2.30847   0.255272   2.8774   0.0270924   2.81097   41.0184   4.09413   5.54744   223.195   4.46701   2.52956   0.861308   
4.98699   2.91592   0.243503   3.1282   0.0511499   2.01219   40.666   2.93072   4.03338   188.153   3.972   2.56737   0.908879   
4.33748   2.4331   0.0812287   3.39033   0.0300233   4.8355   41.1566   4.18757   4.67525   243.59   4.41468   2.28066   0.876965   
5.04349   2.56031   0.190265   2.96548   0.0321325   3.01354   42.2805   4.16561   4.76818   220.683   4.51005   2.48262   0.3468   
4.56725   3.04398   0.250996   2.87843   0.049104   1.95788   41.8762   2.93838   4.44469   193.02   4.00466   2.51239   0.89807   
5.11983   3.1038   0.14317   3.00947   0.0475806   2.22153   37.9862   2.90644   6.17368   182.74   4.03402   2.51676   0.894401   
4.36829   2.93975   0.274461   2.96489   0.051037   1.94939   40.5978   2.9214   6.06429   200.7   3.88016   2.56734   0.893298   
4.97465   2.81535   0.324081   2.96145   0.0506527   2.16689   39.6377   3.12751   5.87392   198.231   4.19903   2.40422   0.90743   
5.90424   2.42812   0.136746   2.92128   0.0319785   3.02123   43.1651   4.12658   5.96595   219.733   4.45071   2.55408   0.467531   
5.19405   3.33828   0.0823406   3.02902   0.049693   2.61326   41.8691   3.06548   3.43152   210.351   3.94278   2.37564   0.903144   
5.34818   3.44224   0.250819   3.04903   0.0488206   2.80717   40.1031   3.04399   4.61699   182.098   3.9667   2.46915   0.909368   
5.29599   3.60294   0.239545   2.89268   0.0279837   2.53138   57.1119   3.93983   5.84733   234.77   5.05939   2.29676   1.67523   
4.59949   2.47039   0.0612909   2.77368   0.0306576   4.77699   39.9679   4.30988   5.4063   216.588   4.34564   2.51368   1.0793   
5.49696   3.35204   0.241176   2.94942   0.0506869   3.04693   41.0471   4.22429   7.08726   217.849   4.42561   2.66794   0.914419   
5.22303   3.07367   0.216799   2.99217   0.0505365   2.01812   40.773   2.95285   5.15042   190.341   4.10521   2.55608   0.912452   
4.82487   2.41766   0.135478   3.2207   0.0327669   5.09101   41.7768   4.28143   6.60357   211.36   4.37034   2.42396   0.777266   
5.02125   2.88198   0.164812   2.98752   0.0484106   1.89326   41.0701   2.81887   5.31399   206.495   4.07399   2.39137   0.91048   
5.1004   3.45001   0.161918   3.14476   0.0499393   2.81693   40.0795   4.13061   5.95711   229.687   4.50519   2.36336   0.959193   
5.78617   3.29888   0.0167489   2.9748   0.0484794   2.95006   40.1469   2.91032   4.23203   196.548   3.87859   2.68971   0.893093   
5.06422   3.27229   0.110024   3.24793   0.0723744   2.98749   48.423   4.14555   3.78477   226.474   4.96313   3.5472   1.83345   
4.91481   3.48359   0.16675   3.21832   0.0498491   2.9866   42.3626   4.19483   7.16749   219.139   4.37966   2.36983   0.503486   
5.79177   2.42101   0.0714228   3.05823   0.0303873   2.59949   40.8371   3.97767   7.01246   235.261   4.42851   2.67247   0.474492   
5.4471   3.56702   0.400678   3.09089   0.0496546   2.81344   40.857   4.04375   5.90405   247.41   4.3975   2.46859   0.803148   
5.32739   3.21485   0.233339   2.98163   0.03047   2.74157   55.484   4.05477   3.30077   228.296   4.89259   2.17226   1.97037   
6.0453   3.50734   0.190652   2.90559   0.028036   2.56441   43.8293   4.05914   5.54483   228.199   5.11428   2.31459   1.96203   
5.22073   3.02892   0.234306   2.91608   0.0487605   1.77352   41.8531   3.06395   5.97254   191.093   3.96552   2.25961   0.901025   
5.73495   2.36693   -0.0300782   3.05654   0.0286209   2.85059   41.9423   4.05496   5.30738   229.735   4.47813   2.36195   0.892731   
5.61841   3.443   0.145238   3.08375   0.0500917   2.84671   41.7439   4.12799   6.47766   222.07   4.57819   2.65279   0.80734   
5.63182   2.35708   -0.050771   3.12188   0.0327298   2.65574   42.933   3.97421   6.83199   209.718   4.37658   2.45244   0.425892   
4.4818   3.36434   0.247966   3.27372   0.0734156   2.98871   47.5582   3.9393   4.98568   212.702   4.94281   3.66461   2.01064   
4.89464   2.77769   0.150711   2.76804   0.049695   1.94693   39.625   2.93451   5.10555   207.378   4.01015   2.39411   0.898135   
5.21665   2.32934   0.163589   2.93136   0.028172   2.47951   40.9847   4.13903   7.11606   244.916   4.56582   2.33808   0.907888   
6.09591   3.46143   0.270604   2.81855   0.0274187   2.88813   45.9944   4.13236   6.22892   224.259   5.24912   2.29904   1.28813   
5.61497   3.60711   0.173175   3.30818   0.0493683   3.16198   40.8041   4.00019   6.98866   216.8   4.52486   2.47486   0.755222   
5.0334   3.02415   0.188635   2.93943   0.0504097   2.10903   39.6921   2.82844   4.82666   190.306   4.00051   2.5693   0.907657   
5.72833   3.21399   0.142427   2.78104   0.0489523   2.87739   40.8721   4.12804   6.08006   244.054   4.50158   2.52044   0.569614   
5.07318   2.8083   0.218896   2.95791   0.0513928   2.10674   39.3166   3.08842   5.14399   205.993   4.0601   2.67373   0.894198   
5.42282   2.24705   0.250703   2.98024   0.0307719   3.08091   40.8284   3.95082   5.70726   229.565   4.68986   2.45492   0.998532   
5.09961   2.96959   0.212006   3.03501   0.0485251   2.11061   38.6851   3.08475   3.91595   196.312   4.01732   2.45462   0.901633   
5.11701   3.02047   0.248298   3.05504   0.0489042   2.20732   42.5187   2.91648   5.68585   193.627   3.91586   2.61703   0.910715   
4.16643   2.51967   0.101327   3.11514   0.0286104   4.94115   39.9211   4.05644   5.6873   235.791   4.39189   2.66084   0.552308   
4.79168   2.89952   0.256195   3.12959   0.0494297   1.88442   39.1015   3.08116   3.5341   208.537   4.04148   2.59661   0.900946   
4.76469   3.34561   0.215195   3.10915   0.071381   2.76861   46.6524   4.02487   7.01862   246.993   5.04158   3.54492   1.83276   
4.41673   2.47003   0.30706   3.48253   0.0286977   4.56326   41.7654   4.28296   5.21259   221.819   4.55043   2.65536   0.433776   
4.27597   2.45131   0.237973   2.87311   0.0315388   4.71022   41.807   4.16765   5.93947   221.945   4.5541   2.62606   0.299563   
5.99942   3.49625   0.253568   2.99515   0.0271328   3.01499   46.4807   4.17677   4.91892   229.949   5.13211   2.20269   1.68072   
4.65712   2.89578   0.126091   3.01918   0.0497846   1.98029   40.4678   2.97362   6.37965   176.297   4.08597   2.54292   0.908086   
4.35752   3.2762   0.215989   3.36359   0.071212   2.7505   48.9022   3.87424   6.30538   253.858   4.85269   3.4995   1.61147   
4.71816   3.49668   0.317744   3.30787   0.0709821   2.7966   47.5524   3.91388   5.33701   229.373   4.87478   3.49818   1.76991   
4.39313   2.43953   0.077053   3.37297   0.0316253   4.98736   41.1514   4.19381   4.9371   231.572   4.74509   2.45258   0.386618   
5.29748   3.61361   -0.00681564   2.8597   0.0292837   2.56732   50.7583   4.43075   5.58514   209.16   5.19736   2.29346   1.6394   
4.7259   3.40673   0.251247   3.41579   0.069642   3.05847   47.7443   3.92285   6.80748   245.013   4.97702   3.51772   1.93289   
5.58486   3.44617   0.195231   3.22862   0.0492181   2.95802   40.8254   4.0848   4.74984   206.75   4.26723   2.47333   0.589609   
5.54737   3.1322   0.114688   2.95269   0.0509154   2.43875   39.0769   2.96032   4.07638   212.229   4.00485   2.62522   0.911072   
5.14362   3.46614   0.0916442   2.99748   0.029482   2.67973   47.8024   4.14843   5.97762   194.886   5.01561   2.34525   1.48359   
5.23652   2.83556   0.209046   3.09654   0.0519693   1.65426   39.3747   2.76274   3.74931   186.047   3.88226   2.52393   0.912871   
5.33426   3.11241   0.213369   3.10138   0.0495403   2.10504   40.1384   2.94868   5.18319   196.409   3.93627   2.44606   0.89634   
5.30893   3.46165   0.194832   3.07929   0.0499374   2.52107   42.2925   3.97748   5.20513   220.397   4.56807   2.45923   0.835237   
5.40549   3.58589   0.118318   2.76341   0.0304763   2.73672   48.519   4.17364   6.0907   223.996   5.09121   2.22635   1.85085   
5.79954   2.52163   0.0707267   3.05888   0.0285057   3.16955   42.5566   4.02874   6.40541   238.951   4.54719   2.44821   0.859479   
5.29651   3.11259   0.126191   3.02937   0.0487141   1.71102   40.7971   3.01647   5.64241   209.425   4.19368   2.47642   0.88161   
4.74272   2.40009   0.190981   3.06025   0.0316711   5.12168   39.6512   3.95949   7.30424   211.581   4.57667   2.48486   0.26785   
5.66795   3.36293   0.231148   2.79051   0.0326233   2.74089   50.5641   4.16177   6.83114   237.861   5.13458   2.15176   1.6513   
6.08848   2.35982   0.141697   2.96097   0.028213   2.99748   40.5261   4.00262   3.66186   215.735   4.51579   2.25252   0.59635   
5.56823   2.42472   0.133232   3.05921   0.0295773   2.6196   42.96   4.14135   5.76447   231.517   4.65583   2.52146   0.708447   
4.80471   2.84224   0.166778   2.83458   0.0498742   2.18077   38.6746   2.96693   5.95267   186.389   4.01183   2.47494   0.905311   
4.6609   3.53295   0.233968   3.30225   0.0677161   2.66906   46.8548   4.12556   5.18637   266.202   5.13118   3.43551   2.0655   
5.51613   3.59456   0.263601   3.09626   0.0484213   2.9511   40.8025   4.24947   5.26211   228.452   4.47463   2.57511   0.733466   
4.41086   3.72087   0.242734   3.32584   0.0692277   2.8833   48.9875   3.91457   8.42256   243.542   5.04388   3.43515   2.09279   
5.71791   3.49869   0.171949   2.97208   0.0502096   2.74462   39.399   2.96046   3.4491   204.268   3.87547   2.40018   0.902499   
4.04944   2.30738   0.329676   3.49685   0.0320357   5.04938   43.1501   4.11937   4.00291   255.474   4.44928   2.61201   0.559003   
4.4787   3.25948   0.0922111   3.25387   0.0696654   3.07944   47.7197   4.08289   6.55336   234.929   4.93048   3.53527   2.12551   
5.17534   2.88076   0.172715   3.08653   0.0502554   1.93771   40.495   3.12634   5.18625   184.579   4.03298   2.45422   0.882378   
5.06968   2.91739   0.200834   2.89066   0.0493647   1.67035   38.9877   2.98436   5.53963   194.671   3.94911   2.5138   0.889429   
4.33185   2.61997   -0.0965105   3.64591   0.0296493   5.00958   42.8301   4.14021   5.78736   235.008   4.58242   2.46491   0.911269   
4.66376   3.45635   0.470587   3.30669   0.0709498   2.70544   45.8997   4.02015   5.78897   255.06   4.96243   3.62876   2.22221   
4.87645   3.3449   0.268712   3.25861   0.0666421   2.7264   47.1243   4.056   7.27647   254.004   5.23045   3.66066   1.94925   
5.10916   3.03678   0.145411   3.06968   0.0508965   1.75698   39.9492   3.06876   3.29796   218.164   3.91836   2.66953   0.908322   
4.63781   2.30923   0.294491   3.19208   0.0299107   4.8762   43.3477   4.0752   6.92946   219.436   4.49457   2.45124   0.61981   
5.83392   3.49415   0.0561768   3.00659   0.0285728   2.45836   39.7575   4.09376   5.53772   232.253   5.03828   2.24776   1.51414   
4.86536   2.52622   0.00497312   3.27744   0.0315991   4.95643   40.7466   4.48616   7.59904   232.645   4.29012   2.4421   0.354565   
5.06068   2.88896   0.174907   2.86481   0.0517389   2.15986   40.3231   2.94218   4.98248   210.772   4.04193   2.4724   0.897345   
5.24368   2.87041   0.300959   2.97308   0.0496094   1.96974   39.056   2.73331   3.93544   211.001   3.75266   2.47505   0.903817   
4.15443   2.52862   0.07507   3.31685   0.0287014   4.71588   40.55   3.96026   5.03782   240.357   4.42992   2.54832   0.65722   
4.1298   3.38061   0.0917169   3.41609   0.0723383   2.60509   47.2222   4.06445   8.19658   257.333   5.03363   3.39078   2.04208   
5.37247   3.45436   0.174627   3.19339   0.0504601   2.92681   41.3635   3.96248   5.97806   237.757   4.55001   2.3192   0.817888   
4.85368   3.23183   0.107144   3.0596   0.032375   2.39804   48.7932   4.13396   6.88651   225.691   5.3256   2.35181   1.62651   
5.91846   3.41628   0.170594   2.88969   0.0270318   2.89934   47.2288   4.15538   5.34337   223.574   5.08497   2.33337   1.62742   
4.73182   2.2401   0.256008   3.28247   0.0345384   4.87431   40.6241   3.9787   4.52961   229.349   4.37938   2.54195   0.837435   
4.35527   3.37445   0.201902   3.35215   0.0694386   2.61868   46.7425   4.08658   4.95877   234.486   4.98778   3.33762   1.86812   
4.95584   3.35912   0.404542   3.3361   0.0662832   3.08845   45.4176   3.9817   8.46652   228.434   4.97186   3.54415   1.82353   
5.55847   3.58715   0.335656   3.0192   0.0494788   3.03666   41.48   4.09869   6.84651   236.67   4.57393   2.35813   0.490569   
5.55842   2.48842   0.152294   3.11029   0.0306129   2.85411   43.2241   3.98087   5.92945   239.784   4.52544   2.44928   0.530583   
5.38213   3.47943   0.387452   3.03609   0.0497755   2.30074   38.6762   2.96622   5.10647   214.952   4.04992   2.29966   0.907902   
4.59139   3.22364   0.265464   3.31883   0.0706589   2.995   47.915   3.99978   5.5438   221.691   4.90882   3.59685   1.60103   
4.27474   2.33447   0.105049   3.24679   0.0261475   4.74079   42.0741   4.02882   5.00125   237.496   4.44943   2.39245   0.768843   
3.8232   3.3876   0.140287   3.55365   0.0658432   2.64066   46.0149   4.09852   7.38614   234.255   4.90841   3.44754   1.91108   
3.80025   2.24432   0.131642   3.22897   0.0334761   4.78191   42.4383   4.20913   6.87275   243.52   4.3955   2.56015   0.971618   
6.09219   3.39984   0.170715   2.83675   0.0274129   2.24033   51.3785   4.04849   6.40846   225.999   5.16332   2.33174   1.91084   
4.79374   3.0618   0.1642   3.02351   0.0516078   1.89807   40.2347   2.94619   3.42295   195.146   4.13411   2.45698   0.887964   
3.95516   3.39425   0.327489   3.25804   0.0691711   2.82563   47.6798   4.09402   6.27811   236.534   4.88771   3.35826   2.08022   
4.7308   3.53594   0.305427   3.3845   0.0686811   2.81541   45.0912   4.10442   4.29861   226.223   5.10907   3.49137   1.99844   
4.44585   2.38841   0.196983   3.31042   0.0299434   4.95143   40.9702   4.12842   5.66214   227.909   4.56039   2.41874   0.501448   
5.88041   2.21256   0.12681   3.09031   0.0326416   3.18836   42.3591   4.02884   6.48477   224.686   4.31597   2.52681   1.03307   
4.81239   3.14709   0.23956   3.28733   0.051725   2.01366   38.1901   3.05828   5.03393   190.173   3.95023   2.42851   0.886751   
4.6799   2.43023   0.128365   3.26046   0.0285688   4.62143   41.9115   4.25852   6.8706   234.828   4.49489   2.68592   0.469687   
5.43059   3.30821   0.229544   2.82299   0.0361177   2.7686   46.0619   4.1365   5.81607   225.693   5.07372   2.39115   2.04689   
4.71146   3.06903   0.241329   2.9517   0.0496108   2.16877   40.6563   3.032   6.91028   193.699   3.85142   2.38231   0.880353   
5.30211   3.27901   0.168554   3.15575   0.0282953   2.4737   44.2663   4.18638   3.55187   218.261   5.01916   2.28621   1.97461   
6.05577   3.34298   0.181564   2.86314   0.0322978   2.7077   53.128   3.92351   6.86638   213   5.09772   2.19596   1.41934   
5.10256   2.97841   0.177272   2.93202   0.0509397   2.12414   38.1505   3.05747   4.74251   221.511   4.06413   2.39128   0.883376   
4.00993   2.40546   0.0585732   3.0811   0.0276538   4.99631   41.5289   4.04046   4.38563   240.813   4.55993   2.29765   0.944405   
5.29439   3.42409   0.0142448   2.96109   0.0510796   2.65184   39.1682   2.95868   4.01776   203.822   4.01422   2.5361   0.900016   
5.02465   2.89513   0.279478   2.8876   0.0487979   2.23205   39.4131   2.97309   4.97904   178.844   4.02882   2.57685   0.902896   
4.70346   3.06293   0.176076   2.92368   0.0504703   2.53777   40.4135   3.05713   3.38944   192.667   3.98649   2.39706   0.889802   
4.69746   2.64357   0.190178   3.30639   0.031391   4.90499   41.8103   4.02381   8.02312   226.731   4.61506   2.66332   0.842052   
5.09576   3.43821   0.15398   3.09072   0.0291165   2.60358   45.8826   3.94893   5.86544   229.043   5.05497   2.13262   1.53635   
5.2967   3.47655   0.259422   3.07169   0.0305168   2.53481   40.9268   4.20877   8.42117   221.54   5.00735   2.41031   1.89826   
5.3111   2.51276   0.0871281   3.04615   0.0307414   2.89671   42.1134   4.0149   5.62704   240.263   4.62176   2.40371   0.858734   
5.45491   3.65756   0.228523   3.04795   0.049698   2.51494   39.8897   2.86737   3.87876   203.336   4.04724   2.48876   0.885459   
6.0149   3.35793   0.303753   2.97285   0.0299714   2.80388   43.8   4.17078   6.30224   219.436   5.23111   2.4401   1.42859   
5.03093   2.95994   0.181841   2.97875   0.0492007   1.92169   39.045   3.25111   4.94912   187.398   3.93745   2.48092   0.906814   
5.29106   2.2979   0.241184   3.04632   0.0304987   3.30809   41.6699   4.14398   5.95796   204.122   4.4041   2.58399   1.10508   
5.05196   3.20513   0.195632   3.02663   0.0494758   2.0605   39.8382   2.93385   3.55528   195.222   4.13598   2.48058   0.906503   
4.95519   2.9741   0.198978   3.07076   0.0502792   1.92931   39.6133   3.06861   3.96883   187.291   4.06088   2.64165   0.908288   
5.24953   3.13433   0.159099   2.96168   0.0516863   2.01736   40.4081   3.03123   4.43138   210.563   4.0041   2.5624   0.907868   
4.50847   2.43424   0.209048   3.85435   0.0310845   4.85967   43.4415   4.18891   6.82075   238.803   4.47931   2.45696   0.869715   
5.38656   3.39359   0.216544   3.03197   0.0487038   2.81486   41.4666   2.91369   6.28915   204.334   4.01829   2.41543   0.898701   
5.87126   3.40267   0.293565   2.84774   0.0273773   2.69146   47.237   4.18914   7.18079   216.026   5.12275   2.33699   1.70132   
6.08797   2.47754   0.0179682   2.96872   0.0305299   2.74974   41.2707   4.14412   6.85651   219.722   4.26762   2.48206   0.733349   
4.5246   2.50362   0.204119   3.11834   0.0311187   4.75693   43.4049   3.98978   6.23638   229.494   4.63418   2.46989   0.429679   
5.01303   3.25523   0.224507   3.29741   0.0510137   3.12163   42.5629   4.15024   6.27501   226.401   4.5283   2.50203   0.505689   
5.17714   2.8687   0.237607   2.81179   0.0508039   2.0046   42.4049   3.04761   4.19655   174.488   4.22064   2.4601   0.887705   
5.44216   3.42195   0.153708   2.9863   0.0495522   2.56259   38.309   2.84902   6.55507   201.809   4.28971   2.47259   0.898172   
5.60661   3.18448   0.215033   3.04177   0.0512734   2.92893   39.3665   3.1757   5.14196   206.622   3.94863   2.53853   0.897014   
5.12184   2.98102   0.306325   2.94331   0.0504111   2.03484   38.3891   3.06026   5.60414   193.88   4.18613   2.53237   0.893402   
4.76924   2.29607   0.147701   3.35267   0.0315123   4.75919   43.6956   4.18152   7.04411   230.926   4.64084   2.46349   0.6348   
4.39252   3.57834   0.143191   3.30529   0.0692018   3.00184   45.504   4.06664   5.29689   258.026   5.02106   3.49935   2.12976   
3.94044   2.43966   0.0976232   3.47697   0.0321949   4.44327   41.2893   4.12967   5.68112   242.175   4.51956   2.46718   0.502992   
5.34337   3.40418   0.306377   2.96335   0.0511738   2.91371   39.8537   2.82771   5.79263   186.496   4.11893   2.41656   0.896346   
4.85298   3.51424   0.299375   3.01267   0.0490399   3.45394   41.6608   4.17152   4.81187   229.063   4.35907   2.4505   1.09819   
4.34733   2.46474   0.0566582   3.41184   0.0303547   4.76712   41.626   4.00662   3.96007   235.705   4.55743   2.50389   0.396963   
5.30993   3.22626   0.122279   2.97631   0.0505305   2.6395   38.3066   3.09659   7.24463   214.524   4.20707   2.45687   0.910126   
4.59052   3.37184   0.211982   3.33374   0.0679   2.83212   45.5829   3.97703   5.93907   243.308   4.82271   3.58845   1.96121   
4.9433   2.96918   0.187861   2.95709   0.049837   1.88615   39.5616   2.86156   5.63993   204.381   4.00189   2.3757   0.903224   
4.12238   2.43942   0.179977   3.06648   0.0280944   4.58324   41.9992   4.10119   6.52479   217.748   4.56535   2.44906   0.48354   
4.55955   2.99666   0.126455   3.17227   0.0498057   2.22913   39.4008   3.06322   5.12439   196.061   4.04853   2.43654   0.913029   
